coefficient_name,value,constrain
coef_calib_tours3_DRIVEALONE_univ,-0.4652679050354245,F
coef_calib_tours3_SHARED2_univ,-0.4786105908943511,F
coef_calib_tours3_SHARED3_univ,0.06740163748180548,F
coef_calib_tours3_WALK_univ,-5.3318,F
coef_calib_tours3_BIKE_univ,-999.0,F
coef_calib_tours3_WALK_TRANSIT_univ,-999.0,F
coef_calib_tours3_PNR_TRANSIT_univ,-999.0,F
coef_calib_tours3_KNR_TRANSIT_univ,-999.0,F
coef_calib_tours3_TNC_TRANSIT_univ,-999.0,F
coef_calib_tours3_TAXI_univ,-999.0,F
coef_calib_tours3_TNC_SINGLE_univ,-999.0,F
coef_calib_tours3_TNC_SHARED_univ,-999.0,F
coef_calib_tours3totstops0_DRIVEALONE_univ,-1.893,F
coef_calib_tours3totstops0_SHARED2_univ,-1.893,F
coef_calib_tours3totstops0_WALK_univ,-1.893,F
coef_calib_tours3totstops0_BIKE_univ,-999.0,F
coef_calib_tours3totstops0_WALK_TRANSIT_univ,-999.0,F
coef_calib_tours3totstops0_PNR_TRANSIT_univ,-999.0,F
coef_calib_tours3totstops0_KNR_TRANSIT_univ,-999.0,F
coef_calib_tours3totstops0_TNC_TRANSIT_univ,-999.0,F
coef_calib_tours3firstofmultipl_DRIVEALONE_univ,-1.7826,F
coef_calib_tours3firstofmultipl_SHARED2_univ,-1.7826,F
coef_calib_tours3firstofmultipl_WALK_univ,-1.7826,F
coef_calib_tours3firstofmultipl_BIKE_univ,-999.0,F
coef_calib_tours3firstofmultipl_WALK_TRANSIT_univ,-999.0,F
coef_calib_tours3firstofmultipl_PNR_TRANSIT_univ,-999.0,F
coef_calib_tours3firstofmultipl_KNR_TRANSIT_univ,-999.0,F
coef_calib_tours3firstofmultipl_TNC_TRANSIT_univ,-999.0,F
coef_calib_tours3lastofmultiple_DRIVEALONE_univ,-1.1489,F
coef_calib_tours3lastofmultiple_SHARED2_univ,-1.1489,F
coef_calib_tours3lastofmultiple_WALK_univ,-1.1489,F
coef_calib_tours3lastofmultiple_BIKE_univ,-999.0,F
coef_calib_tours3lastofmultiple_WALK_TRANSIT_univ,-999.0,F
coef_calib_tours3lastofmultiple_PNR_TRANSIT_univ,-999.0,F
coef_calib_tours3lastofmultiple_KNR_TRANSIT_univ,-999.0,F
coef_calib_tours3lastofmultiple_TNC_TRANSIT_univ,-999.0,F
coef_calib_tourtnr_DRIVEALONE_univ,-999.0,F
coef_calib_tourtnr_BIKE_univ,-999.0,F
coef_calib_tourtnr_PNR_TRANSIT_univ,-999.0,F
coef_calib_tourwtran_DRIVEALONE_univ,-10.0,F
coef_calib_tourwtran_SHARED2_univ,-9.678113923759328,F
coef_calib_tourwtran_SHARED3_univ,-8.397274382427549,F
coef_calib_tourwtran_WALK_univ,-0.40587616233981727,F
coef_calib_tourwtran_BIKE_univ,-999.0,F
coef_calib_tourwtran_WALK_TRANSIT_univ,0.7585675731736976,F
coef_calib_tourwtran_PNR_TRANSIT_univ,-999.0,F
coef_calib_tourwtran_KNR_TRANSIT_univ,-999.0,F
coef_calib_tourwtran_TNC_TRANSIT_univ,-999.0,F
coef_calib_tourwtran_TAXI_univ,-6.69,F
coef_calib_tourwtran_TNC_SINGLE_univ,0.94,F
coef_calib_tourwtran_TNC_SHARED_univ,-5.69,F
coef_calib_tourwtrantotstops0_DRIVEALONE_univ,-999.0,F
coef_calib_tourwtrantotstops0_BIKE_univ,-999.0,F
coef_calib_tourwtrantotstops0_PNR_TRANSIT_univ,-999.0,F
coef_calib_tourwtrantotstops0_KNR_TRANSIT_univ,-999.0,F
coef_calib_tourwtrantotstops0_TNC_TRANSIT_univ,-999.0,F
coef_calib_tourwtranfirstofmult_DRIVEALONE_univ,-999.0,F
coef_calib_tourwtranfirstofmult_SHARED2_univ,0.4204,F
coef_calib_tourwtranfirstofmult_SHARED3_univ,0.4204,F
coef_calib_tourwtranfirstofmult_WALK_univ,0.4204,F
coef_calib_tourwtranfirstofmult_BIKE_univ,-999.0,F
coef_calib_tourwtranfirstofmult_PNR_TRANSIT_univ,-999.0,F
coef_calib_tourwtranfirstofmult_KNR_TRANSIT_univ,-999.0,F
coef_calib_tourwtranfirstofmult_TNC_TRANSIT_univ,-999.0,F
coef_calib_tourwtranlastofmulti_DRIVEALONE_univ,-999.0,F
coef_calib_tourwtranlastofmulti_BIKE_univ,-999.0,F
coef_calib_tourwtranlastofmulti_PNR_TRANSIT_univ,-999.0,F
coef_calib_tourwtranlastofmulti_KNR_TRANSIT_univ,-999.0,F
coef_calib_tourwtranlastofmulti_TNC_TRANSIT_univ,-999.0,F
coef_calib_tourwalk_DRIVEALONE_univ,-999.0,F
coef_calib_tourwalk_SHARED2_univ,-999.0,F
coef_calib_tourwalk_SHARED3_univ,-999.0,F
coef_calib_tourwalk_BIKE_univ,-999.0,F
coef_calib_tourwalk_WALK_TRANSIT_univ,-999.0,F
coef_calib_tourwalk_PNR_TRANSIT_univ,-999.0,F
coef_calib_tourwalk_KNR_TRANSIT_univ,-999.0,F
coef_calib_tourwalk_TNC_TRANSIT_univ,-999.0,F
coef_calib_tourwalk_TAXI_univ,-999.0,F
coef_calib_tourwalk_TNC_SINGLE_univ,-999.0,F
coef_calib_tourwalk_TNC_SHARED_univ,-999.0,F
coef_calib_civtebikeownershipma_BIKE_school,1.0,F
coef_calib_civt5max10sovdistski_KNR_TRANSIT_school,1.0,F
coef_calib_civt5max10sovdistski_TNC_TRANSIT_school,1.0,F
coef_calib_civtmax200133sovdist_WALK_TRANSIT_school,1.0,F
coef_calib_civtmax4525sovdistsk_PNR_TRANSIT_school,1.0,F
coef_calib_tourbike_DRIVEALONE_school,-999.0,F
coef_calib_tourbike_SHARED2_school,-999.0,F
coef_calib_tourbike_SHARED3_school,-999.0,F
coef_calib_tourbike_WALK_school,-20.0,F
coef_calib_tourbike_BIKE_school,-8.526,F
coef_calib_tourbike_WALK_TRANSIT_school,-999.0,F
coef_calib_tourbike_PNR_TRANSIT_school,-999.0,F
coef_calib_tourbike_KNR_TRANSIT_school,-999.0,F
coef_calib_tourbike_TNC_TRANSIT_school,-999.0,F
coef_calib_tourbike_TAXI_school,-999.0,F
coef_calib_tourbike_TNC_SINGLE_school,-999.0,F
coef_calib_tourbike_TNC_SHARED_school,-999.0,F
coef_calib_tourbike_SCH_BUS_school,-999.0,F
coef_calib_tourda_SHARED2_school,-999.0,F
coef_calib_tourda_SHARED3_school,-999.0,F
coef_calib_tourda_WALK_school,-999.0,F
coef_calib_tourda_BIKE_school,-999.0,F
coef_calib_tourda_WALK_TRANSIT_school,-999.0,F
coef_calib_tourda_PNR_TRANSIT_school,-999.0,F
coef_calib_tourda_KNR_TRANSIT_school,-999.0,F
coef_calib_tourda_TNC_TRANSIT_school,-999.0,F
coef_calib_tourda_TAXI_school,-999.0,F
coef_calib_tourda_TNC_SINGLE_school,-999.0,F
coef_calib_tourda_TNC_SHARED_school,-999.0,F
coef_calib_tourda_SCH_BUS_school,-999.0,F
coef_calib_tourknr_DRIVEALONE_school,-999.0,F
coef_calib_tourknr_SHARED2_school,-1.7329,F
coef_calib_tourknr_SHARED3_school,-1.18,F
coef_calib_tourknr_WALK_school,4.8676,F
coef_calib_tourknr_BIKE_school,-999.0,F
coef_calib_tourknr_WALK_TRANSIT_school,24.9347,F
coef_calib_tourknr_PNR_TRANSIT_school,-999.0,F
coef_calib_tourknr_KNR_TRANSIT_school,-5.4507,F
coef_calib_tourknr_TAXI_school,-999.0,F
coef_calib_tourknr_TNC_SINGLE_school,-999.0,F
coef_calib_tourknr_TNC_SHARED_school,-999.0,F
coef_calib_tourknr_SCH_BUS_school,-999.0,F
coef_calib_tourpnr_DRIVEALONE_school,-2.9471,F
coef_calib_tourpnr_SHARED2_school,-1.5651,F
coef_calib_tourpnr_SHARED3_school,-2.419,F
coef_calib_tourpnr_WALK_school,-999.0,F
coef_calib_tourpnr_BIKE_school,-999.0,F
coef_calib_tourpnr_WALK_TRANSIT_school,-999.0,F
coef_calib_tourpnr_KNR_TRANSIT_school,-999.0,F
coef_calib_tourpnr_TNC_TRANSIT_school,-999.0,F
coef_calib_tourpnr_TAXI_school,-999.0,F
coef_calib_tourpnr_TNC_SINGLE_school,-999.0,F
coef_calib_tourpnr_TNC_SHARED_school,-999.0,F
coef_calib_tourpnr_SCH_BUS_school,-999.0,F
coef_calib_tours2_DRIVEALONE_school,-999.0,F
coef_calib_tours2_SHARED2_school,0.4065741167815966,F
coef_calib_tours2_SHARED3_school,-999.0,F
coef_calib_tours2_WALK_school,-0.32864851252272076,F
coef_calib_tours2_BIKE_school,-999.0,F
coef_calib_tours2_WALK_TRANSIT_school,-999.0,F
coef_calib_tours2_PNR_TRANSIT_school,-999.0,F
coef_calib_tours2_KNR_TRANSIT_school,-999.0,F
coef_calib_tours2_TNC_TRANSIT_school,-999.0,F
coef_calib_tours2_TAXI_school,-999.0,F
coef_calib_tours2_TNC_SINGLE_school,-999.0,F
coef_calib_tours2_TNC_SHARED_school,-999.0,F
coef_calib_tours2_SCH_BUS_school,-999.0,F
coef_calib_tours3_DRIVEALONE_school,-999.0,F
coef_calib_tours3_SHARED2_school,-0.757877142132691,F
coef_calib_tours3_SHARED3_school,0.79258635192004,F
coef_calib_tours3_WALK_school,0.6904860168961175,F
coef_calib_tours3_BIKE_school,-999.0,F
coef_calib_tours3_WALK_TRANSIT_school,-999.0,F
coef_calib_tours3_PNR_TRANSIT_school,-999.0,F
coef_calib_tours3_KNR_TRANSIT_school,-999.0,F
coef_calib_tours3_TNC_TRANSIT_school,-999.0,F
coef_calib_tours3_TAXI_school,-999.0,F
coef_calib_tours3_TNC_SINGLE_school,-999.0,F
coef_calib_tours3_TNC_SHARED_school,-999.0,F
coef_calib_tours3_SCH_BUS_school,-999.0,F
coef_calib_tourschbus_DRIVEALONE_school,-999.0,F
coef_calib_tourschbus_SHARED2_school,-999.0,F
coef_calib_tourschbus_SHARED3_school,-999.0,F
coef_calib_tourschbus_WALK_school,-999.0,F
coef_calib_tourschbus_BIKE_school,-999.0,F
coef_calib_tourschbus_WALK_TRANSIT_school,-999.0,F
coef_calib_tourschbus_PNR_TRANSIT_school,-999.0,F
coef_calib_tourschbus_KNR_TRANSIT_school,-999.0,F
coef_calib_tourschbus_TNC_TRANSIT_school,-999.0,F
coef_calib_tourschbus_TAXI_school,-999.0,F
coef_calib_tourschbus_TNC_SINGLE_school,-999.0,F
coef_calib_tourschbus_TNC_SHARED_school,-999.0,F
coef_calib_tourwtran_DRIVEALONE_school,-10.0,F
coef_calib_tourwtran_SHARED2_school,-4.7940000000000005,F
coef_calib_tourwtran_SHARED3_school,-3.4490789232344348,F
coef_calib_tourwtran_WALK_school,-7.1126000000000005,F
coef_calib_tourwtran_BIKE_school,-999.0,F
coef_calib_tourwtran_WALK_TRANSIT_school,-0.482084454642749,F
coef_calib_tourwtran_PNR_TRANSIT_school,-999.0,F
coef_calib_tourwtran_KNR_TRANSIT_school,-999.0,F
coef_calib_tourwtran_TNC_TRANSIT_school,-999.0,F
coef_calib_tourwtran_TAXI_school,-999.0,F
coef_calib_tourwtran_TNC_SINGLE_school,-999.0,F
coef_calib_tourwtran_TNC_SHARED_school,-999.0,F
coef_calib_tourwtran_SCH_BUS_school,-999.0,F
coef_calib_tourwtrantotstops0_DRIVEALONE_school,-999.0,F
coef_calib_tourwtrantotstops0_SHARED2_school,-1.706,F
coef_calib_tourwtrantotstops0_SHARED3_school,-1.706,F
coef_calib_tourwtrantotstops0_WALK_school,-1.706,F
coef_calib_tourwtrantotstops0_BIKE_school,-999.0,F
coef_calib_tourwtrantotstops0_PNR_TRANSIT_school,-999.0,F
coef_calib_tourwtrantotstops0_KNR_TRANSIT_school,-999.0,F
coef_calib_tourwtrantotstops0_TNC_TRANSIT_school,-999.0,F
coef_calib_tourwtrantotstops0_SCH_BUS_school,-999.0,F
coef_calib_tourwtranfirstofmult_DRIVEALONE_school,-999.0,F
coef_calib_tourwtranfirstofmult_SHARED2_school,0.921,F
coef_calib_tourwtranfirstofmult_SHARED3_school,0.921,F
coef_calib_tourwtranfirstofmult_WALK_school,0.921,F
coef_calib_tourwtranfirstofmult_BIKE_school,-999.0,F
coef_calib_tourwtranfirstofmult_PNR_TRANSIT_school,-999.0,F
coef_calib_tourwtranfirstofmult_KNR_TRANSIT_school,-999.0,F
coef_calib_tourwtranfirstofmult_TNC_TRANSIT_school,-999.0,F
coef_calib_tourwtranfirstofmult_SCH_BUS_school,-999.0,F
coef_calib_tourwtranlastofmulti_DRIVEALONE_school,-999.0,F
coef_calib_tourwtranlastofmulti_SHARED2_school,1.58,F
coef_calib_tourwtranlastofmulti_SHARED3_school,1.58,F
coef_calib_tourwtranlastofmulti_WALK_school,1.58,F
coef_calib_tourwtranlastofmulti_BIKE_school,-999.0,F
coef_calib_tourwtranlastofmulti_PNR_TRANSIT_school,-999.0,F
coef_calib_tourwtranlastofmulti_KNR_TRANSIT_school,-999.0,F
coef_calib_tourwtranlastofmulti_TNC_TRANSIT_school,-999.0,F
coef_calib_tourwtranlastofmulti_SCH_BUS_school,-999.0,F
coef_calib_tourwalk_DRIVEALONE_school,-999.0,F
coef_calib_tourwalk_SHARED2_school,-999.0,F
coef_calib_tourwalk_SHARED3_school,-999.0,F
coef_calib_tourwalk_BIKE_school,-999.0,F
coef_calib_tourwalk_WALK_TRANSIT_school,-999.0,F
coef_calib_tourwalk_PNR_TRANSIT_school,-999.0,F
coef_calib_tourwalk_KNR_TRANSIT_school,-999.0,F
coef_calib_tourwalk_TNC_TRANSIT_school,-999.0,F
coef_calib_tourwalk_TAXI_school,-999.0,F
coef_calib_tourwalk_TNC_SINGLE_school,-999.0,F
coef_calib_tourwalk_TNC_SHARED_school,-999.0,F
coef_calib_tourwalk_SCH_BUS_school,-999.0,F
coef_calib_numberofparticipants_SHARED3_maint,-0.11,F
coef_calib_civtebikeownershipma_BIKE_maint,1.0,F
coef_calib_civt5max10sovdistski_KNR_TRANSIT_maint,1.0,F
coef_calib_civt5max10sovdistski_TNC_TRANSIT_maint,1.0,F
coef_calib_civtmax200133sovdist_WALK_TRANSIT_maint,1.0,F
coef_calib_civtmax4525sovdistsk_PNR_TRANSIT_maint,1.0,F
coef_calib_esctour1_WALK_maint,-1.27,F
coef_calib_jointtour1_WALK_maint,-1.669,F
coef_calib_jointtour1_WALK_TRANSIT_maint,-0.824,F
coef_calib_jointtour1_PNR_TRANSIT_maint,-1.629,F
coef_calib_jointtour1_KNR_TRANSIT_maint,-1.629,F
coef_calib_jointtour1_TNC_TRANSIT_maint,-1.629,F
coef_calib_tourbike_DRIVEALONE_maint,-999.0,F
coef_calib_tourbike_SHARED2_maint,-999.0,F
coef_calib_tourbike_SHARED3_maint,-999.0,F
coef_calib_tourbike_WALK_maint,-20.0,F
coef_calib_tourbike_WALK_TRANSIT_maint,-999.0,F
coef_calib_tourbike_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourbike_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourbike_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourbikejointtour0_DRIVEALONE_maint,-999.0,F
coef_calib_tourbikejointtour0_SHARED2_maint,-999.0,F
coef_calib_tourbikejointtour0_SHARED3_maint,-999.0,F
coef_calib_tourbikejointtour0_WALK_maint,-999.0,F
coef_calib_tourbikejointtour0_BIKE_maint,-8.914397884791821,F
coef_calib_tourbikejointtour0_WALK_TRANSIT_maint,-999.0,F
coef_calib_tourbikejointtour0_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourbikejointtour0_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourbikejointtour0_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourbikejointtour0_TAXI_maint,-999.0,F
coef_calib_tourbikejointtour0_TNC_SINGLE_maint,-999.0,F
coef_calib_tourbikejointtour0_TNC_SHARED_maint,-999.0,F
coef_calib_tourbikejointtour1_BIKE_maint,-0.31,F
coef_calib_tourbikejointtour1_TAXI_maint,-999.0,F
coef_calib_tourbikejointtour1_TNC_SINGLE_maint,-999.0,F
coef_calib_tourbikejointtour1_TNC_SHARED_maint,-999.0,F
coef_calib_tourda_SHARED2_maint,-999.0,F
coef_calib_tourda_SHARED3_maint,-999.0,F
coef_calib_tourda_WALK_maint,-999.0,F
coef_calib_tourda_BIKE_maint,-999.0,F
coef_calib_tourda_WALK_TRANSIT_maint,-999.0,F
coef_calib_tourda_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourda_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourda_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourdajointtour0_DRIVEALONE_maint,0.6976740811218108,F
coef_calib_tourdajointtour0_SHARED2_maint,-999.0,F
coef_calib_tourdajointtour0_SHARED3_maint,-999.0,F
coef_calib_tourdajointtour0_WALK_maint,-999.0,F
coef_calib_tourdajointtour0_BIKE_maint,-999.0,F
coef_calib_tourdajointtour0_WALK_TRANSIT_maint,-999.0,F
coef_calib_tourdajointtour0_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourdajointtour0_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourdajointtour0_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourdajointtour0_TAXI_maint,-999.0,F
coef_calib_tourdajointtour0_TNC_SINGLE_maint,-999.0,F
coef_calib_tourdajointtour0_TNC_SHARED_maint,-999.0,F
coef_calib_tourdajointtour1_SHARED2_maint,-999.0,F
coef_calib_tourdajointtour1_SHARED3_maint,-999.0,F
coef_calib_tourdajointtour1_WALK_maint,-999.0,F
coef_calib_tourdajointtour1_BIKE_maint,-999.0,F
coef_calib_tourdajointtour1_WALK_TRANSIT_maint,-999.0,F
coef_calib_tourdajointtour1_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourdajointtour1_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourdajointtour1_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourdajointtour1_TAXI_maint,-999.0,F
coef_calib_tourdajointtour1_TNC_SINGLE_maint,-999.0,F
coef_calib_tourdajointtour1_TNC_SHARED_maint,-999.0,F
coef_calib_tourknr_DRIVEALONE_maint,-999.0,F
coef_calib_tourknr_BIKE_maint,-999.0,F
coef_calib_tourknr_WALK_TRANSIT_maint,2.159,F
coef_calib_tourknr_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourknrjointtour0_DRIVEALONE_maint,-999.0,F
coef_calib_tourknrjointtour0_SHARED2_maint,8.6939,F
coef_calib_tourknrjointtour0_SHARED3_maint,8.8007,F
coef_calib_tourknrjointtour0_WALK_maint,-4.3153,F
coef_calib_tourknrjointtour0_BIKE_maint,-999.0,F
coef_calib_tourknrjointtour0_WALK_TRANSIT_maint,7.390431703,F
coef_calib_tourknrjointtour0_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourknrjointtour0_KNR_TRANSIT_maint,0.98,F
coef_calib_tourknrjointtour0_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourknrjointtour0_TAXI_maint,-999.0,F
coef_calib_tourknrjointtour0_TNC_SINGLE_maint,-999.0,F
coef_calib_tourknrjointtour0_TNC_SHARED_maint,-999.0,F
coef_calib_tourknrjointtour1_DRIVEALONE_maint,-999.0,F
coef_calib_tourknrjointtour1_BIKE_maint,-999.0,F
coef_calib_tourknrjointtour1_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourknrjointtour1_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourknrjointtour1_TAXI_maint,-999.0,F
coef_calib_tourknrjointtour1_TNC_SINGLE_maint,-999.0,F
coef_calib_tourknrjointtour1_TNC_SHARED_maint,-999.0,F
coef_calib_tourknrtotstops0_DRIVEALONE_maint,-999.0,F
coef_calib_tourknrtotstops0_SHARED2_maint,-10.0,F
coef_calib_tourknrtotstops0_SHARED3_maint,-10.0,F
coef_calib_tourknrtotstops0_WALK_maint,-999.0,F
coef_calib_tourknrtotstops0_BIKE_maint,-999.0,F
coef_calib_tourknrtotstops0_WALK_TRANSIT_maint,-999.0,F
coef_calib_tourknrtotstops0_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourknrtotstopsm0_DRIVEALONE_maint,-999.0,F
coef_calib_tourknrtotstopsm0_BIKE_maint,-999.0,F
coef_calib_tourknrtotstopsm0_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourmaas_DRIVEALONE_maint,-999.0,F
coef_calib_tourmaas_BIKE_maint,-999.0,F
coef_calib_tourmaas_WALK_TRANSIT_maint,-999.0,F
coef_calib_tourmaas_PNR_TRANSIT_maint,-999.0,F
coef_calib_tourmaas_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourmaas_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourmaas_TAXI_maint,-2.3,F
coef_calib_tourmaas_TNC_SINGLE_maint,0.73,F
coef_calib_tourmaas_TNC_SHARED_maint,-1.3,F
coef_calib_tourmaasjointtour0_SHARED2_maint,-8.120000000000001,F
coef_calib_tourmaasjointtour0_SHARED3_maint,-9.55,F
coef_calib_tourmaasjointtour0_WALK_maint,-4.140000000000001,F
coef_calib_tourmaasjointtour0_TAXI_maint,5.4567051611073305,F
coef_calib_tourmaasjointtour0_TNC_SINGLE_maint,1.7290053105991536,F
coef_calib_tourmaasjointtour0_TNC_SHARED_maint,-0.02,F
coef_calib_tourmaasjointtour1_SHARED2_maint,1.92,F
coef_calib_tourmaasjointtour1_WALK_maint,-2.69,F
coef_calib_tourmaasjointtour1_TNC_SINGLE_maint,-3.2,F
coef_calib_tourmaasjointtour1_TNC_SHARED_maint,4.04,F
coef_calib_tourpnr_BIKE_maint,-999.0,F
coef_calib_tourpnr_WALK_TRANSIT_maint,1.584,F
coef_calib_tourpnr_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourpnr_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourpnrjointtour0_DRIVEALONE_maint,-6.8467,F
coef_calib_tourpnrjointtour0_SHARED2_maint,-7.3704,F
coef_calib_tourpnrjointtour0_SHARED3_maint,-11.0441,F
coef_calib_tourpnrjointtour0_WALK_maint,-9.9546,F
coef_calib_tourpnrjointtour0_BIKE_maint,-999.0,F
coef_calib_tourpnrjointtour0_WALK_TRANSIT_maint,-8.4007,F
coef_calib_tourpnrjointtour0_PNR_TRANSIT_maint,-1.04,F
coef_calib_tourpnrjointtour0_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourpnrjointtour0_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourpnrjointtour0_TAXI_maint,-999.0,F
coef_calib_tourpnrjointtour0_TNC_SINGLE_maint,-999.0,F
coef_calib_tourpnrjointtour0_TNC_SHARED_maint,-999.0,F
coef_calib_tourpnrjointtour1_BIKE_maint,-999.0,F
coef_calib_tourpnrjointtour1_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourpnrjointtour1_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourpnrjointtour1_TAXI_maint,-999.0,F
coef_calib_tourpnrjointtour1_TNC_SINGLE_maint,-999.0,F
coef_calib_tourpnrjointtour1_TNC_SHARED_maint,-999.0,F
coef_calib_tourpnrtotstops0_DRIVEALONE_maint,-10.0,F
coef_calib_tourpnrtotstops0_SHARED2_maint,-999.0,F
coef_calib_tourpnrtotstops0_SHARED3_maint,-999.0,F
coef_calib_tourpnrtotstops0_WALK_maint,-999.0,F
coef_calib_tourpnrtotstops0_BIKE_maint,-999.0,F
coef_calib_tourpnrtotstops0_WALK_TRANSIT_maint,-999.0,F
coef_calib_tourpnrtotstops0_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourpnrtotstops0_TNC_TRANSIT_maint,-999.0,F
coef_calib_tourpnrtotstopsm0_BIKE_maint,-999.0,F
coef_calib_tourpnrtotstopsm0_WALK_TRANSIT_maint,-999.0,F
coef_calib_tourpnrtotstopsm0_KNR_TRANSIT_maint,-999.0,F
coef_calib_tourpnrtotstopsm0_TNC_TRANSIT_maint,-999.0,F
coef_calib_tours2_DRIVEALONE_maint,-0.656,F
coef_calib_tours2_SHARED3_maint,-999.0,F
coef_calib_tours2_WALK_maint,-2.2366,F
coef_calib_tours2_BIKE_maint,-999.0,F
coef_calib_tours2_WALK_TRANSIT_maint,-999.0,F
coef_calib_tours2_PNR_TRANSIT_maint,-999.0,F
coef_calib_tours2_KNR_TRANSIT_maint,-999.0,F
coef_calib_tours2_TNC_TRANSIT_maint,-999.0,F
coef_calib_tours2jointtour0_DRIVEALONE_maint,0.8205629118575841,F
coef_calib_tours2jointtour0_SHARED2_maint,0.8692363595917745,F
coef_calib_tours2jointtour0_SHARED3_maint,-999.0,F
coef_calib_tours2jointtour0_WALK_maint,0.6580993643019817,F
coef_calib_tours2jointtour0_BIKE_maint,-999.0,F
coef_calib_tours2jointtour0_WALK_TRANSIT_maint,-999.0,F
coef_calib_tours2jointtour0_PNR_TRANSIT_maint,-999.0,F
coef_calib_tours2jointtour0_KNR_TRANSIT_maint,-999.0,F
coef_calib_tours2jointtour0_TNC_TRANSIT_maint,-999.0,F
coef_calib_tours2jointtour0_TAXI_maint,-999.0,F
coef_calib_tours2jointtour0_TNC_SINGLE_maint,-999.0,F
coef_calib_tours2jointtour0_TNC_SHARED_maint,-999.0,F
coef_calib_tours2jointtour1_DRIVEALONE_maint,0.0861,F
coef_calib_tours2jointtour1_SHARED3_maint,-999.0,F
coef_calib_tours2jointtour1_WALK_maint,-8.527391930895432,F
coef_calib_tours2jointtour1_BIKE_maint,-999.0,F
coef_calib_tours2jointtour1_WALK_TRANSIT_maint,-999.0,F
coef_calib_tours2jointtour1_PNR_TRANSIT_maint,-999.0,F
coef_calib_tours2jointtour1_KNR_TRANSIT_maint,-999.0,F
coef_calib_tours2jointtour1_TNC_TRANSIT_maint,-999.0,F
coef_calib_tours2jointtour1_TAXI_maint,-999.0,F
coef_calib_tours2jointtour1_TNC_SINGLE_maint,-999.0,F
coef_calib_tours2jointtour1_TNC_SHARED_maint,-999.0,F
coef_calib_tours3_DRIVEALONE_maint,-0.452,F
coef_calib_tours3_WALK_maint,-1.5731,F
coef_calib_tours3_BIKE_maint,-999.0,F
coef_calib_tours3_WALK_TRANSIT_maint,-999.0,F
coef_calib_tours3_PNR_TRANSIT_maint,-999.0,F
coef_calib_tours3_KNR_TRANSIT_maint,-999.0,F
coef_calib_tours3_TNC_TRANSIT_maint,-999.0,F
coef_calib_tours3jointtour0_DRIVEALONE_maint,0.8706137214045171,F
coef_calib_tours3jointtour0_SHARED2_maint,0.48485164507421086,F
coef_calib_tours3jointtour0_SHARED3_maint,0.4400023380365031,F
coef_calib_tours3jointtour0_WALK_maint,0.2192354102995282,F
coef_calib_tours3jointtour0_BIKE_maint,-999.0,F
coef_calib_tours3jointtour0_WALK_TRANSIT_maint,-999.0,F
coef_calib_tours3jointtour0_PNR_TRANSIT_maint,-999.0,F
coef_calib_tours3jointtour0_KNR_TRANSIT_maint,-999.0,F
coef_calib_tours3jointtour0_TNC_TRANSIT_maint,-999.0,F
coef_calib_tours3jointtour0_TAXI_maint,-999.0,F
coef_calib_tours3jointtour0_TNC_SINGLE_maint,-999.0,F
coef_calib_tours3jointtour0_TNC_SHARED_maint,-999.0,F
coef_calib_tours3jointtour1_DRIVEALONE_maint,-0.1811,F
coef_calib_tours3jointtour1_SHARED2_maint,-1.884231559738731,F
coef_calib_tours3jointtour1_SHARED3_maint,0.11675873199900014,F
coef_calib_tours3jointtour1_WALK_maint,-11.0045,F
coef_calib_tours3jointtour1_BIKE_maint,-999.0,F
coef_calib_tours3jointtour1_WALK_TRANSIT_maint,-999.0,F
coef_calib_tours3jointtour1_PNR_TRANSIT_maint,-999.0,F
coef_calib_tours3jointtour1_KNR_TRANSIT_maint,-999.0,F
