distbin,District,purpose,value
35,4: South Suburban,School,0
36,4: South Suburban,School,0
37,4: South Suburban,School,0
38,4: South Suburban,School,0
39,4: South Suburban,School,0
40,4: South Suburban,School,0
41,4: South Suburban,School,0
42,4: South Suburban,School,0
43,4: South Suburban,School,0
44,4: South Suburban,School,0
45,4: South Suburban,School,0
46,4: South Suburban,School,0
47,4: South Suburban,School,0
48,4: South Suburban,School,0
49,4: South Suburban,School,0
50,4: South Suburban,School,0
51,4: South Suburban,School,0
1,5: East Suburban,School,27163.02236
2,5: East Suburban,School,23438.8849
3,5: East Suburban,School,8579.081587
4,5: East Suburban,School,522.2489408
5,5: East Suburban,School,7367.803709
6,5: East Suburban,School,4143.658434
7,5: East Suburban,School,1757.768653
8,5: East Suburban,School,388.5553372
9,5: East Suburban,School,5009.256622
10,5: East Suburban,School,72.86032984
11,5: East Suburban,School,0
12,5: East Suburban,School,0
13,5: East Suburban,School,0
14,5: East Suburban,School,5966.232327
15,5: East Suburban,School,0
16,5: East Suburban,School,0
17,5: East Suburban,School,157.6335371
18,5: East Suburban,School,3482.231926
19,5: East Suburban,School,0
20,5: East Suburban,School,0
21,5: East Suburban,School,0
22,5: East Suburban,School,120.4499499
23,5: East Suburban,School,0
24,5: East Suburban,School,0
25,5: East Suburban,School,0
26,5: East Suburban,School,0
27,5: East Suburban,School,0
28,5: East Suburban,School,0
29,5: East Suburban,School,0
30,5: East Suburban,School,0
31,5: East Suburban,School,0
32,5: East Suburban,School,0
33,5: East Suburban,School,0
34,5: East Suburban,School,0
35,5: East Suburban,School,0
36,5: East Suburban,School,0
37,5: East Suburban,School,0
38,5: East Suburban,School,0
39,5: East Suburban,School,0
40,5: East Suburban,School,0
41,5: East Suburban,School,0
42,5: East Suburban,School,0
43,5: East Suburban,School,0
44,5: East Suburban,School,0
45,5: East Suburban,School,0
46,5: East Suburban,School,0
47,5: East Suburban,School,0
48,5: East Suburban,School,0
49,5: East Suburban,School,0
50,5: East Suburban,School,0
51,5: East Suburban,School,0
1,6: North County West,School,29116.29482
2,6: North County West,School,21505.00225
3,6: North County West,School,6727.645106
4,6: North County West,School,2249.510772
5,6: North County West,School,5598.091369
6,6: North County West,School,7193.828523
7,6: North County West,School,381.6903282
8,6: North County West,School,0
9,6: North County West,School,87.8895995
10,6: North County West,School,0
11,6: North County West,School,444.1234188
12,6: North County West,School,0
13,6: North County West,School,0
14,6: North County West,School,0
15,6: North County West,School,0
16,6: North County West,School,6801.842007
17,6: North County West,School,475.0513309
18,6: North County West,School,0
19,6: North County West,School,0
20,6: North County West,School,0
21,6: North County West,School,0
22,6: North County West,School,0
23,6: North County West,School,0
24,6: North County West,School,0
25,6: North County West,School,0
26,6: North County West,School,0
27,6: North County West,School,0
28,6: North County West,School,0
29,6: North County West,School,0
30,6: North County West,School,0
31,6: North County West,School,0
32,6: North County West,School,0
33,6: North County West,School,0
34,6: North County West,School,0
35,6: North County West,School,0
36,6: North County West,School,0
37,6: North County West,School,0
38,6: North County West,School,0
39,6: North County West,School,0
40,6: North County West,School,0
41,6: North County West,School,0
42,6: North County West,School,0
43,6: North County West,School,0
44,6: North County West,School,0
45,6: North County West,School,0
46,6: North County West,School,0
47,6: North County West,School,0
48,6: North County West,School,0
49,6: North County West,School,0
50,6: North County West,School,0
51,6: North County West,School,0
1,7: North County East,School,15737.74428
2,7: North County East,School,9686.797731
3,7: North County East,School,17414.70616
4,7: North County East,School,363.0393649
5,7: North County East,School,9525.099719
6,7: North County East,School,44.80119048
7,7: North County East,School,98.9219265
8,7: North County East,School,95.22883652
9,7: North County East,School,5132.261289
10,7: North County East,School,0
11,7: North County East,School,0
12,7: North County East,School,90.20528239
13,7: North County East,School,15517.03639
14,7: North County East,School,0
15,7: North County East,School,92.36923113
16,7: North County East,School,0
17,7: North County East,School,0
18,7: North County East,School,137.7591205
19,7: North County East,School,0
20,7: North County East,School,0
21,7: North County East,School,890.8182675
22,7: North County East,School,0
23,7: North County East,School,0
24,7: North County East,School,0
25,7: North County East,School,0
26,7: North County East,School,0
27,7: North County East,School,0
28,7: North County East,School,0
29,7: North County East,School,0
30,7: North County East,School,0
31,7: North County East,School,0
32,7: North County East,School,0
33,7: North County East,School,0
34,7: North County East,School,0
35,7: North County East,School,0
36,7: North County East,School,0
37,7: North County East,School,0
38,7: North County East,School,0
39,7: North County East,School,0
40,7: North County East,School,0
41,7: North County East,School,0
42,7: North County East,School,0
43,7: North County East,School,0
44,7: North County East,School,0
45,7: North County East,School,0
46,7: North County East,School,0
47,7: North County East,School,0
48,7: North County East,School,0
49,7: North County East,School,0
50,7: North County East,School,0
51,7: North County East,School,0
1,8: East County,School,0
2,8: East County,School,0
3,8: East County,School,0
4,8: East County,School,0
5,8: East County,School,0
6,8: East County,School,0
7,8: East County,School,0
8,8: East County,School,0
9,8: East County,School,0
10,8: East County,School,0
11,8: East County,School,0
12,8: East County,School,0
13,8: East County,School,0
14,8: East County,School,0
15,8: East County,School,0
16,8: East County,School,0
17,8: East County,School,0
18,8: East County,School,0
19,8: East County,School,0
20,8: East County,School,0
21,8: East County,School,0
22,8: East County,School,0
23,8: East County,School,0
24,8: East County,School,0
25,8: East County,School,0
26,8: East County,School,0
27,8: East County,School,0
28,8: East County,School,0
29,8: East County,School,0
30,8: East County,School,0
31,8: East County,School,0
32,8: East County,School,0
33,8: East County,School,0
34,8: East County,School,0
35,8: East County,School,0
36,8: East County,School,0
37,8: East County,School,0
38,8: East County,School,0
39,8: East County,School,0
40,8: East County,School,0
41,8: East County,School,0
42,8: East County,School,0
43,8: East County,School,0
44,8: East County,School,0
45,8: East County,School,0
46,8: East County,School,0
47,8: East County,School,0
48,8: East County,School,0
49,8: East County,School,0
50,8: East County,School,0
51,8: East County,School,0
